,Title,LinkTitleNoMenu,LinkTitle,AccountType,BusinessUnit,Budget,Service_x0020_Revenue_x0020_conf,Service_x0020_Revenue_x0020_in_x,Non_x002d_service_x0020_Revenue_,Non_x002d_service_x0020_Revenue_0,Rev_x0020_Committed,Gap_x0020_from_x0020_Budget,Rev_x0020__x2013__x0020_Proactiv,FinancialYear,Quater,Company,PL,SalesHeadLookupId,DeliveryHeadLookupId,DeliveryDirectorLookupId,Industry,Actuals,Comments,SRCEE,SRCEN,SRCNBD,SRPEE,SRPEN,SRPNBD,SoftConfirmed,ClientPartnerLookupId,NSRConfirmed,NSRInProgress,Risk,Forecast,NSR_x0020_Risk,NSR_x0020_Forecast,Total_x0020_Risk,Total_x0020_Forecast,AccountCoverage,ClientPartnerNew,id,ContentType,Modified,Created,AuthorLookupId,EditorLookupId,_UIVersionString,Attachments,Edit,ItemChildCount,FolderChildCount,_ComplianceFlags,_ComplianceTag,_ComplianceTagWrittenTime,_ComplianceTagUserId,AppEditorLookupId,RDOnshore,RDOffshore,AppAuthorLookupId,CustomerShortName
"""73d0d54d-0531-4edd-af41-353f7d822775,7""",Red Hill Ventures,Red Hill Ventures,Red Hill Ventures,N,Non-MDU,0.0048,0.004,0.0,0.0,0.0,0.004,0.0008,0.0,FY25,Q2,SSL,US HLS,53,67,174,Emerging,0.0029,,0.004,0.0,0.0,0.0,0.0,0.0,0.0,184,0.0,0.0,0.0,0.004,0.0,0.0,0.0000,0.0040,Delivery Led,Delivery Led,7866,Item,2025-04-17T12:37:48Z,2024-06-13T12:15:50Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""78b58978-6e32-48cf-9286-5b95c4891333,5""",Red Hill Ventures,Red Hill Ventures,Red Hill Ventures,N,Non-MDU,0.0048,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,FY25,Q3,SSL,US HLS,53,67,174,Emerging,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7867,Item,2025-04-17T12:37:49Z,2024-06-13T12:15:51Z,12,13,5.0,False,,0,0,,,,,30,,,,
"""f5db96a4-107a-43a8-a8e8-4db1b04440ab,6""",Red Hill Ventures,Red Hill Ventures,Red Hill Ventures,N,Non-MDU,0.0048,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,FY25,Q4,SSL,US HLS,53,67,174,Emerging,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7868,Item,2025-04-17T12:37:52Z,2024-06-13T12:15:51Z,12,13,6.0,False,,0,0,,,,,30,,,,
"""a9f6b8fc-9331-4ffe-907f-26f46ee07c4c,6""",Frazier Healthcare Partners,Frazier Healthcare Partners,Frazier Healthcare Partners,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,US HLS,53,67,174,HLS,0.013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Aravindan Raman,7869,Item,2025-04-17T12:37:54Z,2024-06-13T12:15:52Z,12,13,6.0,False,,0,0,,,,,30,,,,
"""e90c116a-e40f-427d-9c0f-5cd2d64196f3,12""",Frazier Healthcare Partners,Frazier Healthcare Partners,Frazier Healthcare Partners,N,Non-MDU,0.0,0.01,0.0,0.0,0.0,0.01,-0.01,0.0,FY25,Q2,SSL,US HLS,53,67,174,HLS,0.011,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,184,0.0093,0.0,0.0,0.01,0.0,0.0093,0.0000,0.0193,Sales,Aravindan Raman,7870,Item,2025-04-17T12:37:55Z,2024-06-13T12:15:53Z,12,13,12.0,False,,0,0,,,,,30,,,,
"""99ec665e-43d6-4bb7-ae16-3bc9ecaaf895,6""",Frazier Healthcare Partners,Frazier Healthcare Partners,Frazier Healthcare Partners,N,Non-MDU,0.0,0.01,0.0,0.0,0.0,0.01,-0.01,0.0,FY25,Q3,SSL,US HLS,53,67,174,HLS,0.0,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,184,0.0,0.0,0.0,0.01,0.0,0.0,0.0000,0.0100,Sales,Aravindan Raman,7871,Item,2025-04-17T12:37:55Z,2024-06-13T12:15:55Z,12,13,6.0,False,,0,0,,,,,30,,,,
"""3fda07fb-cf06-4a95-93fc-192e55e2e440,5""",Frazier Healthcare Partners,Frazier Healthcare Partners,Frazier Healthcare Partners,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q4,SSL,US HLS,53,67,174,HLS,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Aravindan Raman,7872,Item,2025-04-17T12:37:55Z,2024-06-13T12:15:55Z,12,13,5.0,False,,0,0,,,,,30,,,,
"""a1f972bf-3cba-445a-b91b-09885fd72480,10""",Metcash Limited ,Metcash Limited ,Metcash Limited ,N,MDU,0.0,0.1,0.0,0.0,0.0,0.1,-0.1,0.0,FY25,Q1,SSL,ANZ,39,88,119,Retail,0.042,checked 13/3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.1,0.0,0.0,0.0000,0.1000,Sales,Biju John,7873,Item,2025-04-17T12:37:59Z,2024-06-13T12:15:55Z,12,13,10.0,False,,0,0,,,,,30,0.0,0.0,,
"""ed0f9df5-0f01-44b0-8752-c6a82f8f8f09,27""",Metcash Limited ,Metcash Limited ,Metcash Limited ,N,MDU,0.0,0.341,0.0,0.0,0.0,0.341,-0.341,0.0,FY25,Q2,SSL,ANZ,39,88,119,Retail,0.3455,19th Sept - Signed Sow Received & Allocation to be discussed ,0.0,0.0,0.341,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.341,0.0,0.0,0.0000,0.3410,Sales,Biju John,7874,Item,2025-04-17T12:37:59Z,2024-06-13T12:15:57Z,12,13,27.0,False,,0,0,,,,,30,,,,
"""be354c01-6af8-4c62-acd8-dd42b0f163ea,20""",Metcash Limited ,Metcash Limited ,Metcash Limited ,N,MDU,0.0,0.7087,0.0,0.03,0.0,0.7387,-0.7387,0.0,FY25,Q3,SSL,ANZ,39,88,119,Retail,0.0,13th dec - added TNM 18770 for 1 resource Nagaraju (9430aud*.66*3) =18770  & POC - .690 . Also there is ECIF 30 k billing ,0.0,0.0,0.7087,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.7387,0.0,0.0,0.0000,0.7387,Sales,Biju John,7875,Item,2025-04-17T12:38:00Z,2024-06-13T12:15:57Z,12,13,20.0,False,,0,0,,,,,30,0.0,0.0,,
"""23ee68e1-7056-4ba1-936a-e42b280eb479,32""",Metcash Limited ,Metcash Limited ,Metcash Limited ,N,MDU,0.0,0.6,0.0,0.0,0.0,0.6,-0.6,0.0,FY25,Q4,SSL,ANZ,39,88,119,Retail,0.0,"5th march - 200K cr not expected in q4
17th feb - 200k added to confidence against CR
80 k for new proposal in metcash, Satffing positions we have added 40k 26/7 Increased by 100K ",0.6,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.6,0.0,0.0,0.0000,0.6000,Sales,Biju John,7876,Item,2025-04-17T12:38:02Z,2024-06-13T12:15:59Z,12,13,32.0,False,,0,0,,,,,30,0.0,12.0,,
"""7e8f76aa-6358-48a6-82b4-433f67b21323,9""",St. Petersburg College,St. Petersburg College,St. Petersburg College,N,Non-MDU,0.0,0.0,0.0,0.01,0.015,0.025,-0.025,0.0,FY25,Q1,SSL,US TMTE,136,52,52,Emerging,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,0.0,0.0,0.015,0.01,0.0,0.0,0.0150,0.0100,Sales,Rodrigo Jefferson Pedrotti,7877,Item,2025-04-17T12:38:05Z,2024-06-13T12:15:59Z,12,13,9.0,False,,0,0,,,,,30,,,,
"""c390eb6b-778b-4e65-91c5-459dfbea6acc,11""",St. Petersburg College,St. Petersburg College,St. Petersburg College,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q2,SSL,US TMTE,136,52,52,Emerging,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Rodrigo Jefferson Pedrotti,7878,Item,2025-04-17T12:38:05Z,2024-06-13T12:15:59Z,12,13,11.0,False,,0,0,,,,,30,,,,
"""6ef729be-f86c-4d92-ad86-eb053e48e4f0,8""",St. Petersburg College,St. Petersburg College,St. Petersburg College,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,US TMTE,136,52,52,Emerging,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Rodrigo Jefferson Pedrotti,7879,Item,2025-04-17T12:38:06Z,2024-06-13T12:16:01Z,12,13,8.0,False,,0,0,,,,,30,,,,
"""2e9cba2b-f2e8-48c3-a012-46586e450586,8""",St. Petersburg College,St. Petersburg College,St. Petersburg College,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q4,SSL,US TMTE,136,52,52,Emerging,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Rodrigo Jefferson Pedrotti,7880,Item,2025-04-17T12:38:06Z,2024-06-13T12:16:01Z,12,13,8.0,False,,0,0,,,,,30,,,,
"""4b6a8ac0-aaf1-4095-9fee-a5185366e7eb,10""",Amalgamated Bank,Amalgamated Bank,Amalgamated Bank,N,Non-MDU,0.0,0.22,0.0,0.0,0.015,0.235,-0.235,0.0,FY25,Q1,SSL,US BFSI,50,233,225,BFSI,0.199,,0.0,0.0,0.22,0.0,0.0,0.0,0.0,212,0.0,0.0,0.015,0.22,0.0,0.0,0.0150,0.2200,Sales,Shikhar Kapur,7881,Item,2024-09-12T12:46:45Z,2024-06-13T12:16:01Z,12,12,10.0,False,,0,0,,,,,30,,,,
"""546919a5-292e-45a4-a29f-4bdce341ce31,19""",Amalgamated Bank,Amalgamated Bank,Amalgamated Bank,N,Non-MDU,0.0,0.056,0.0,0.01,0.0,0.066,-0.066,0.0,FY25,Q2,SSL,US BFSI,50,233,225,BFSI,0.0665,,0.056,0.0,0.0,0.0,0.0,0.0,0.0,212,0.0,0.0,0.0,0.066,0.0,0.0,0.0000,0.0660,Sales,Shikhar Kapur,7882,Item,2024-12-26T09:07:55Z,2024-06-13T12:16:03Z,12,187,19.0,False,,0,0,,,,,30,,,,
"""cf5a2ddd-7d8c-4bdc-998e-d5ef0ab94d9a,8""",Amalgamated Bank,Amalgamated Bank,Amalgamated Bank,N,Non-MDU,0.0,0.0,0.0,0.01,0.0,0.01,-0.01,0.0,FY25,Q3,SSL,US BFSI,50,233,233,BFSI,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,0.0,0.0,0.0,0.01,0.0,0.0,0.0000,0.0100,Sales,Shikhar Kapur,7883,Item,2025-01-09T12:26:07Z,2024-06-13T12:16:04Z,12,187,8.0,False,,0,0,,,,,30,0.0,0.0,,
"""bbad4924-053f-482e-850a-3600aad10811,6""",Amalgamated Bank,Amalgamated Bank,Amalgamated Bank,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q4,SSL,US BFSI,50,233,233,BFSI,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Shikhar Kapur,7884,Item,2025-01-09T12:25:54Z,2024-06-13T12:16:04Z,12,187,6.0,False,,0,0,,,,,30,,,,
"""cd9620de-abc7-489d-a835-472623d0030b,8""",Ronstan,Ronstan,Ronstan,N,MDU,0.11418,0.0,0.0,0.0,0.0,0.0,0.1142,0.0,FY25,Q1,SSL,ANZ,39,88,88,Manufacturing,0.028,Updated 9/ 4 based on Grace info ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,0.0271,0.0,0.0,0.0,0.0,0.0271,0.0000,0.0271,Delivery Led,Delivery Led,7885,Item,2025-04-17T12:38:08Z,2024-06-13T12:16:04Z,12,13,8.0,False,,0,0,,,,,30,,,,
"""a1c2217e-6069-405c-98c3-66cf6ba1bfbd,14""",Ronstan,Ronstan,Ronstan,N,MDU,0.055,0.0003,0.0,0.0,0.0,0.0003,0.0547,0.0,FY25,Q2,SSL,ANZ,39,88,88,Manufacturing,0.0407,"1st Oct Actuals
126 (July)+132(AUG) + 67 (Sept)",0.0003,0.0,0.0,0.0,0.0,0.0,0.0,109,0.028,0.0,0.0,0.0003,0.0,0.028,0.0000,0.0283,Delivery Led,Delivery Led,7886,Item,2025-04-17T12:38:09Z,2024-06-13T12:16:05Z,12,13,14.0,False,,0,0,,,,,30,,,,
"""84dcb1ab-8bdf-4354-9232-2320cc7e6674,11""",Ronstan,Ronstan,Ronstan,N,MDU,0.22194,0.00086,0.0,0.0,0.0,0.0009,0.221,0.0,FY25,Q3,SSL,ANZ,39,88,88,Manufacturing,0.0,"3rd dec - added Nov actuals and dec forecasted to SR confirmed (672.78+190.4)
5/11 - October billing of USD 675 updated in confirmed and will be removed from support in progress ",0.00086,0.0,0.0,0.0,0.0,0.0,0.0,109,0.027,0.0,0.0,0.0009,0.0,0.027,0.0000,0.0279,Delivery Led,Delivery Led,7887,Item,2025-04-17T12:38:11Z,2024-06-13T12:16:07Z,12,13,11.0,False,,0,0,,,,,30,0.0,0.0,,
"""6ef51301-ad6c-452c-9a28-359c20eb37f7,14""",Ronstan,Ronstan,Ronstan,N,MDU,0.075,0.0,0.0,0.0,0.0,0.0,0.075,0.0,FY25,Q4,SSL,ANZ,39,88,88,Manufacturing,0.0,License updated 9/4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,0.037,0.0,0.0,0.0,0.0,0.037,0.0000,0.0370,Delivery Led,Delivery Led,7888,Item,2025-04-17T12:38:12Z,2024-06-13T12:16:08Z,12,13,14.0,False,,0,0,,,,,30,0.0,0.0,,
"""8b79bddc-7c1d-43f3-bbdb-73db19f587db,11""",Ladelle,Ladelle,Ladelle,N,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,ANZ,39,88,88,Retail,0.037,Updated 9/ 4 based on Grace info ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,0.0156,0.0,0.0,0.0,0.0,0.0156,0.0000,0.0156,Delivery Led,Delivery Led,7889,Item,2024-12-26T14:21:47Z,2024-06-13T12:16:09Z,12,187,11.0,False,,0,0,,,,,30,,,,
"""0606fd56-cc4b-4dbe-9dd8-1a11b761ae50,5""",Ladelle,Ladelle,Ladelle,N,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q2,SSL,ANZ,39,88,88,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7890,Item,2024-12-26T14:07:24Z,2024-06-13T12:16:08Z,12,187,5.0,False,,0,0,,,,,30,,,,
"""6301033a-c752-4165-9858-fa853bb76256,5""",Ladelle,Ladelle,Ladelle,N,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,ANZ,39,88,88,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7891,Item,2024-12-26T13:50:57Z,2024-06-13T12:16:09Z,12,187,5.0,False,,0,0,,,,,30,,,,
"""19d8f0e9-4846-49ae-9be1-e337a2a3b8a0,5""",Ladelle,Ladelle,Ladelle,N,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q4,SSL,ANZ,39,88,88,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7892,Item,2024-12-26T13:59:56Z,2024-06-13T12:16:10Z,12,187,5.0,False,,0,0,,,,,30,,,,
"""77a200c9-da5e-4c72-be9f-845b04a1883e,7""",Cogstate,Cogstate,Cogstate,N,Non-MDU,0.0,0.03,0.0,0.0,0.0,0.03,-0.03,0.0,FY25,Q1,SSL,ANZ,39,88,119,HLS,0.029,9/4 SRIP is Mobility App,0.0,0.0,0.03,0.0,0.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Rohit Bhat,7893,Item,2024-09-12T12:50:07Z,2024-06-13T12:16:11Z,12,12,7.0,False,,0,0,,,,,30,,,,
"""fa2f3324-4917-41af-9eb9-81ba5dc2edd1,14""",Cogstate,Cogstate,Cogstate,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q2,SSL,ANZ,39,88,119,HLS,0.0,"19/6  working on smaller projects , large one has moved ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Rohit Bhat,7894,Item,2024-09-12T12:50:09Z,2024-06-13T12:16:13Z,12,12,14.0,False,,0,0,,,,,30,,,,
"""5c4dc636-dcd6-4878-bf48-6c800cedc3bd,10""",Cogstate,Cogstate,Cogstate,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,ANZ,39,88,119,HLS,0.0,October 15th - Deal lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Rohit Bhat,7895,Item,2024-10-15T03:35:39Z,2024-06-13T12:16:13Z,12,157,10.0,False,,0,0,,,,,30,,,,
"""3c348ac9-b270-4585-811b-eb4bbd0571c6,11""",Cogstate,Cogstate,Cogstate,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q4,SSL,ANZ,39,88,119,HLS,0.0,Steady state and modernisation rev in Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Rohit Bhat,7896,Item,2024-12-20T04:12:21Z,2024-06-13T12:16:13Z,12,39,11.0,False,,0,0,,,,,30,0.0,0.0,,
"""22a4d077-8612-496a-93bb-aa52a58bb76c,8""",Centor ,Centor ,Centor ,N,MDU,0.01899,0.0,0.0,0.0,0.0,0.0,0.01899,0.0,FY25,Q1,SSL,ANZ,39,88,88,Manufacturing,0.06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0.0597,0.0,0.0,0.0,0.0,0.0597,0.0000,0.0597,Delivery Led,Delivery Led,7897,Item,2024-12-26T14:19:11Z,2024-06-13T12:16:15Z,12,187,8.0,False,,0,0,,,,,30,,,,
"""92d27ce3-9b8b-490f-bbc6-03650477aebf,6""",Centor ,Centor ,Centor ,N,MDU,0.11592,0.001,0.0,0.0,0.0,0.001,0.1149,0.0,FY25,Q2,SSL,ANZ,39,88,88,Manufacturing,0.0,"2nd sept Actulas
1007 (July)",0.001,0.0,0.0,0.0,0.0,0.0,0.0,220,0.0,0.0,0.0,0.001,0.0,0.0,0.0000,0.0010,Delivery Led,Delivery Led,7898,Item,2024-12-26T14:05:16Z,2024-06-13T12:16:15Z,12,187,6.0,False,,0,0,,,,,30,,,,
"""a483538a-23d1-440d-aa07-a5ce674d4136,8""",Centor ,Centor ,Centor ,N,MDU,0.02783,0.00179,0.0,0.0,0.0,0.0018,0.026,0.0,FY25,Q3,SSL,ANZ,39,88,88,Manufacturing,0.0,"3rd dec - added Nov actuals and dec forecasted to SR confirmed (1792.86+30.11+0)
5/11 - October billing of USD 1770 updated in confirmed and will be removed from support in progress ",0.00179,0.0,0.0,0.0,0.0,0.0,0.0,220,0.0,0.0,0.0,0.0018,0.0,0.0,0.0000,0.0018,Delivery Led,Delivery Led,7899,Item,2024-12-26T13:53:09Z,2024-06-13T12:16:15Z,12,187,8.0,False,,0,0,,,,,30,0.0,0.0,,
"""641e1a28-6e5b-4a74-9fc7-b7b1b7862032,5""",Centor ,Centor ,Centor ,N,MDU,0.05828,0.0,0.0,0.0,0.0,0.0,0.05828,0.0,FY25,Q4,SSL,ANZ,39,88,88,Manufacturing,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7900,Item,2024-12-26T13:57:33Z,2024-06-13T12:16:16Z,12,187,5.0,False,,0,0,,,,,30,,,,
"""7ecf7898-cef4-486a-90ed-769692fd7578,6""",Cardtronics Helpdesk,Cardtronics Helpdesk,Cardtronics Helpdesk,N,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,ANZ,39,88,88,Manufacturing,0.001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7901,Item,2025-04-17T12:38:13Z,2024-06-13T12:16:18Z,12,13,6.0,False,,0,0,,,,,30,,,,
"""cb817cf5-c886-4c8b-8830-5e533655aaa5,7""",Cardtronics Helpdesk,Cardtronics Helpdesk,Cardtronics Helpdesk,N,MDU,0.0,0.00021,0.0,0.0,0.0,0.0002,-0.0002,0.0,FY25,Q2,SSL,ANZ,39,88,88,Manufacturing,0.0013,"2nd sept Actuals
210 (July)",0.00021,0.0,0.0,0.0,0.0,0.0,0.0,208,0.0,0.0,0.0,0.0002,0.0,0.0,0.0000,0.0002,Delivery Led,Delivery Led,7902,Item,2025-04-17T12:38:15Z,2024-06-13T12:16:19Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""c682d79b-33f5-46c0-adcd-6b2c6273a2b7,10""",Cardtronics Helpdesk,Cardtronics Helpdesk,Cardtronics Helpdesk,N,MDU,0.0,0.0011,0.0,0.0,0.0,0.0011,-0.0011,0.0,FY25,Q3,SSL,ANZ,39,88,88,Manufacturing,0.0,"3rd dec - added Nov actuals and dec forecasted to SR confirmed (33.68+66.72+1000)
5/11 - October billing of USD 33.8 updated in confirmed and will be removed from support in progress ",0.0011,0.0,0.0,0.0,0.0,0.0,0.0,208,0.0,0.0,0.0,0.0011,0.0,0.0,0.0000,0.0011,Delivery Led,Delivery Led,7903,Item,2025-04-17T12:38:16Z,2024-06-13T12:16:19Z,12,13,10.0,False,,0,0,,,,,30,0.0,0.0,,
"""3fcb1d09-84b6-48b4-8644-d0cae0bb63ad,5""",Cardtronics Helpdesk,Cardtronics Helpdesk,Cardtronics Helpdesk,N,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q4,SSL,ANZ,39,88,88,Manufacturing,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7904,Item,2025-04-17T12:38:17Z,2024-06-13T12:16:20Z,12,13,5.0,False,,0,0,,,,,30,,,,
"""e2b3fbe8-b14a-4002-827f-aaa17c20ba4b,6""",Stocklan Halcyon,Stocklan Halcyon,Stocklan Halcyon,N,MDU,0.333,0.0117,0.0,0.0,0.0,0.0117,0.3213,0.0,FY25,Q1,SSL,ANZ,39,88,88,Emerging,0.005,,0.0117,0.0,0.0,0.0,0.0,0.0,0.0,220,0.0047,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7905,Item,2024-12-26T14:24:19Z,2024-06-13T12:16:21Z,12,187,6.0,False,,0,0,,,,,30,,,,
"""f80ad564-3630-4fa8-a958-8e7a64b51b33,5""",Stocklan Halcyon,Stocklan Halcyon,Stocklan Halcyon,N,MDU,0.4336,0.0,0.0,0.0,0.0,0.0,0.4336,0.0,FY25,Q2,SSL,ANZ,39,88,88,Emerging,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7906,Item,2024-12-26T14:09:35Z,2024-06-13T12:16:23Z,12,187,5.0,False,,0,0,,,,,30,,,,
"""6d95e155-424c-43df-8264-764a2b7b3268,6""",Stocklan Halcyon,Stocklan Halcyon,Stocklan Halcyon,N,MDU,0.4636,0.0,0.0,0.0,0.0,0.0,0.4636,0.0,FY25,Q3,SSL,ANZ,39,88,88,Emerging,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7907,Item,2024-12-26T13:48:30Z,2024-06-13T12:16:23Z,12,187,6.0,False,,0,0,,,,,30,,,,
"""545b2503-00a1-4487-9358-25b58431f986,5""",Stocklan Halcyon,Stocklan Halcyon,Stocklan Halcyon,N,MDU,0.539,0.0,0.0,0.0,0.0,0.0,0.539,0.0,FY25,Q4,SSL,ANZ,39,88,88,Emerging,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7908,Item,2024-12-26T14:02:23Z,2024-06-13T12:16:23Z,12,187,5.0,False,,0,0,,,,,30,,,,
"""9ec9e4ea-c035-463e-8694-46611c97cd05,10""",Grange Resources ,Grange Resources ,Grange Resources ,N,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,ANZ,39,88,88,Emerging,0.008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,0.0055,0.0,0.0,0.0,0.0,0.0055,0.0000,0.0055,Delivery Led,Delivery Led,7909,Item,2025-04-17T12:38:18Z,2024-06-13T12:16:24Z,12,13,10.0,False,,0,0,,,,,30,,,,
"""8b284aed-2b03-47a3-933a-f25257b0e0ba,12""",Grange Resources ,Grange Resources ,Grange Resources ,N,MDU,0.0,0.0067,0.0,0.0,0.0,0.0067,-0.0067,0.0,FY25,Q2,SSL,ANZ,39,88,88,Emerging,0.0019,"1st oct Actuals
700 (July)+6000(AUG)+37(sept)",0.0,0.0067,0.0,0.0,0.0,0.0,0.0,169,0.0,0.0,0.0,0.0067,0.0,0.0,0.0000,0.0067,Delivery Led,Delivery Led,7910,Item,2025-04-17T12:38:18Z,2024-06-13T12:16:25Z,12,13,12.0,False,,0,0,,,,,30,,,,
"""c580db70-bbdb-44fc-b335-52579a9c8bd2,11""",Grange Resources ,Grange Resources ,Grange Resources ,N,MDU,0.0,0.0045,0.0,0.0,0.0,0.0045,-0.0045,0.0,FY25,Q3,SSL,ANZ,39,88,88,Emerging,0.0,"3rd dec - added Nov actuals and dec forecasted to SR confirmed (1624+630+2245)
5/11 - October billing of USD 1632 updated in confirmed and will be removed from support in progress ",0.0045,0.0,0.0,0.0,0.0,0.0,0.0,169,0.0,0.0,0.0,0.0045,0.0,0.0,0.0000,0.0045,Delivery Led,Delivery Led,7911,Item,2025-04-17T12:38:19Z,2024-06-13T12:16:25Z,12,13,11.0,False,,0,0,,,,,30,0.0,0.0,,
